delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
DEL-15123,Partner-D,Alimentos,Moto,Express,Centro,Nublado,36.5,1.6,3.7,3.4,Yes,Retrasada,2.4,19.49
DEL-15124,Partner-A,Alimentos,Camión,Estándar,Centro,Soleado,72.8,19.3,11.7,9.9,Yes,Retrasada,1.4,54.57
DEL-15125,Partner-C,Electrónica,Bicicleta,Estándar,Occidente,Nublado,45.6,0.9,6.7,6.5,No,Completada,4.5,10.93
DEL-15126,Partner-E,Ropa,Moto,Express,Occidente,Nublado,25.8,13.1,2.9,2.7,Yes,Retrasada,2.6,26.79
DEL-15127,Partner-E,Ropa,Moto,Estándar,Centro,Lluvioso,18.9,9.5,4.0,3.0,Yes,Completada,1.5,14.05
DEL-15128,Partner-B,Electrónica,Moto,Estándar,Centro,Lluvioso,60.5,7.8,10.3,7.8,Yes,Retrasada,1.3,27.06
DEL-15129,Partner-B,Alimentos,Camión,Estándar,Centro,Soleado,18.8,17.0,3.5,2.9,Yes,Retrasada,2.7,32.1
DEL-15130,Partner-B,Electrónica,Urbano,Express,Sur,Lluvioso,61.6,18.6,5.8,5.2,Yes,Retrasada,1.5,44.18
DEL-15131,Partner-A,Electrónica,Moto,Estándar,Centro,Lluvioso,67.3,2.0,12.6,9.3,Yes,Completada,1.2,25.73
DEL-15132,Partner-C,Alimentos,Camión,Estándar,Centro,Lluvioso,36.8,18.0,6.6,5.6,Yes,Retrasada,2.7,40.88
DEL-15133,Partner-E,Ropa,Moto,Estándar,Sur,Nublado,50.8,2.0,6.2,6.8,No,Completada,4.5,18.69
DEL-15134,Partner-A,Ropa,Camión,Estándar,Norte,Nublado,70.7,17.9,8.8,9.5,No,Completada,3.9,51.31
DEL-15135,Partner-C,Electrónica,Camión,Express,Sur,Soleado,69.5,15.2,6.9,6.0,Yes,Retrasada,2.9,66.5
DEL-15136,Partner-C,Electrónica,Urbano,Estándar,Centro,Lluvioso,31.6,4.7,5.7,4.7,Yes,Retrasada,2.1,12.87
DEL-15137,Partner-E,Electrónica,Camión,Estándar,Sur,Soleado,21.6,7.5,4.4,3.4,Yes,Retrasada,2.5,20.17
DEL-15138,Partner-B,Alimentos,Bicicleta,Express,Sur,Nublado,39.2,2.6,2.8,3.8,No,Completada,5.0,16.5
DEL-15139,Partner-A,Alimentos,Moto,Express,Norte,Soleado,7.1,4.6,0.9,1.0,No,Completada,3.7,10.7
DEL-15140,Partner-C,Alimentos,Urbano,Express,Centro,Lluvioso,42.4,3.7,5.2,4.2,Yes,Completada,1.6,19.35
DEL-15141,Partner-E,Documentos,Camión,Express,Occidente,Lluvioso,8.4,9.0,1.5,1.2,Yes,Retrasada,1.8,22.39
DEL-15142,Partner-D,Alimentos,Moto,Express,Norte,Lluvioso,74.1,4.7,7.4,6.6,Yes,Retrasada,2.1,35.35
DEL-15143,Partner-D,Ropa,Camión,Estándar,Occidente,Lluvioso,28.0,10.3,5.9,4.3,Yes,Retrasada,3.2,26.11
DEL-15144,Partner-B,Electrónica,Camión,Express,Occidente,Nublado,73.3,16.7,9.3,6.2,Yes,Retrasada,2.3,68.62
DEL-15145,Partner-D,Ropa,Bicicleta,Express,Occidente,Lluvioso,26.8,1.7,2.7,2.7,No,Completada,4.0,11.44
DEL-15146,Partner-B,Electrónica,Bicicleta,Express,Sur,Soleado,7.2,5.7,1.5,1.3,Yes,Retrasada,2.4,9.49
DEL-15147,Partner-E,Documentos,Bicicleta,Estándar,Sur,Soleado,42.8,4.5,7.3,6.1,Yes,Retrasada,2.7,14.52
DEL-15148,Partner-D,Electrónica,Camión,Estándar,Centro,Soleado,2.0,9.8,1.1,1.0,Yes,Retrasada,2.2,14.65
DEL-15149,Partner-C,Ropa,Camión,Express,Norte,Lluvioso,9.9,10.0,2.1,1.6,Yes,Retrasada,2.5,24.68
DEL-15150,Partner-B,Alimentos,Camión,Estándar,Centro,Soleado,1.7,4.0,1.4,1.2,Yes,Completada,2.9,9.93
DEL-15151,Partner-D,Documentos,Bicicleta,Estándar,Norte,Nublado,64.0,5.3,9.0,8.3,Yes,Retrasada,1.0,16.62
DEL-15152,Partner-B,Ropa,Bicicleta,Estándar,Norte,Lluvioso,6.7,7.5,1.7,1.4,Yes,Retrasada,2.8,9.87
DEL-15153,Partner-A,Documentos,Moto,Express,Occidente,Soleado,14.1,14.6,1.4,1.5,No,Completada,4.4,21.84
DEL-15154,Partner-C,Documentos,Bicicleta,Estándar,Occidente,Lluvioso,38.6,20.0,7.4,5.8,Yes,Retrasada,2.0,20.4
DEL-15155,Partner-E,Electrónica,Moto,Express,Centro,Lluvioso,65.4,3.7,6.0,5.7,Yes,Retrasada,3.1,32.45
DEL-15156,Partner-E,Documentos,Urbano,Estándar,Norte,Soleado,14.1,11.6,2.3,2.3,No,Completada,4.4,11.52
DEL-15157,Partner-D,Alimentos,Moto,Express,Centro,Nublado,56.8,11.4,6.4,5.1,Yes,Retrasada,1.1,35.87
DEL-15158,Partner-D,Documentos,Camión,Express,Occidente,Soleado,55.8,11.3,5.8,5.2,Yes,Completada,1.3,48.73
DEL-15159,Partner-E,Ropa,Urbano,Express,Occidente,Lluvioso,28.5,1.3,4.6,2.7,Yes,Retrasada,2.8,17.33
DEL-15160,Partner-B,Electrónica,Moto,Estándar,Norte,Lluvioso,44.6,2.9,8.2,6.0,Yes,Retrasada,3.3,14.72
DEL-15161,Partner-B,Alimentos,Camión,Estándar,Sur,Nublado,41.3,4.0,6.6,5.9,Yes,Retrasada,2.3,27.56
DEL-15162,Partner-E,Alimentos,Camión,Estándar,Centro,Soleado,19.3,11.8,3.6,3.4,Yes,Retrasada,3.4,27.13
DEL-15163,Partner-D,Electrónica,Urbano,Express,Occidente,Nublado,18.1,9.7,2.5,2.0,Yes,Retrasada,1.7,18.42
DEL-15164,Partner-C,Alimentos,Bicicleta,Estándar,Norte,Nublado,3.5,14.5,1.3,1.1,Yes,Retrasada,2.1,12.76
DEL-15165,Partner-E,Ropa,Camión,Estándar,Sur,Lluvioso,53.7,10.5,11.9,7.6,Yes,Retrasada,1.8,41.57
DEL-15166,Partner-A,Electrónica,Urbano,Express,Sur,Soleado,12.1,8.7,1.2,1.3,No,Completada,4.1,17.64
DEL-15167,Partner-A,Ropa,Camión,Express,Sur,Lluvioso,6.3,13.3,1.7,1.0,Yes,Completada,2.4,24.55
DEL-15168,Partner-A,Documentos,Urbano,Estándar,Occidente,Lluvioso,56.6,17.1,10.4,7.5,Yes,Completada,1.9,30.76
DEL-15169,Partner-C,Documentos,Urbano,Express,Norte,Soleado,34.6,2.0,2.9,3.1,No,Completada,3.8,17.38
DEL-15170,Partner-B,Electrónica,Urbano,Estándar,Sur,Lluvioso,26.9,10.1,5.9,4.1,Yes,Retrasada,2.7,15.34
DEL-15171,Partner-C,Electrónica,Camión,Estándar,Norte,Soleado,46.0,13.8,7.7,6.4,Yes,Retrasada,1.9,41.31
DEL-15172,Partner-C,Alimentos,Moto,Estándar,Occidente,Soleado,11.0,16.5,1.7,1.9,No,Completada,4.8,21.38
DEL-15173,Partner-E,Electrónica,Bicicleta,Estándar,Norte,Lluvioso,53.2,3.5,7.1,7.2,No,Completada,4.1,13.6
DEL-15174,Partner-E,Electrónica,Camión,Estándar,Occidente,Nublado,18.2,14.4,4.1,2.9,Yes,Retrasada,1.9,29.9
DEL-15175,Partner-A,Alimentos,Urbano,Estándar,Occidente,Lluvioso,14.1,8.7,4.1,2.9,Yes,Completada,1.3,12.06
DEL-15176,Partner-C,Ropa,Moto,Express,Sur,Nublado,63.1,8.4,6.7,5.5,Yes,Retrasada,3.0,36.76
DEL-15177,Partner-C,Alimentos,Bicicleta,Express,Sur,Nublado,47.5,3.6,4.0,4.3,No,Completada,4.6,14.95
DEL-15178,Partner-B,Alimentos,Bicicleta,Estándar,Occidente,Nublado,30.0,6.4,5.7,4.7,Yes,Retrasada,2.3,11.19
DEL-15179,Partner-B,Electrónica,Urbano,Express,Sur,Nublado,37.2,17.7,4.1,3.6,Yes,Retrasada,1.3,36.06
DEL-15180,Partner-B,Ropa,Bicicleta,Estándar,Centro,Lluvioso,62.1,19.6,9.9,8.4,Yes,Retrasada,2.8,25.21
DEL-15181,Partner-B,Ropa,Moto,Estándar,Sur,Nublado,57.5,3.4,7.9,7.8,No,Completada,3.5,22.89
DEL-15182,Partner-A,Alimentos,Moto,Express,Sur,Lluvioso,3.5,16.4,1.0,1.0,No,Completada,4.0,21.32
DEL-15183,Partner-A,Ropa,Urbano,Estándar,Centro,Soleado,59.0,16.7,8.4,7.6,Yes,Retrasada,1.4,33.37
DEL-15184,Partner-D,Ropa,Urbano,Estándar,Occidente,Nublado,60.3,16.0,10.4,8.1,Yes,Completada,3.5,35.47
DEL-15185,Partner-A,Electrónica,Bicicleta,Express,Norte,Soleado,33.8,19.8,3.4,3.1,Yes,Retrasada,3.3,25.19
DEL-15186,Partner-E,Documentos,Bicicleta,Express,Centro,Nublado,22.8,17.4,2.7,2.4,Yes,Retrasada,2.0,17.66
DEL-15187,Partner-D,Documentos,Moto,Express,Centro,Nublado,46.4,8.8,4.8,4.4,Yes,Retrasada,2.5,29.33
DEL-15188,Partner-A,Ropa,Moto,Estándar,Occidente,Soleado,68.5,4.4,8.7,8.9,No,Completada,3.6,25.02
DEL-15189,Partner-E,Electrónica,Urbano,Estándar,Norte,Soleado,28.0,4.6,4.3,4.3,No,Completada,3.8,17.03
DEL-15190,Partner-A,Documentos,Camión,Express,Sur,Nublado,39.6,11.1,4.3,3.7,Yes,Completada,1.1,39.04
DEL-15191,Partner-C,Ropa,Bicicleta,Express,Sur,Nublado,61.8,3.4,5.0,5.3,No,Completada,4.0,17.47
DEL-15192,Partner-B,Ropa,Moto,Estándar,Occidente,Soleado,34.4,4.4,5.5,5.0,Yes,Completada,2.9,11.97
DEL-15193,Partner-D,Alimentos,Moto,Estándar,Sur,Nublado,46.4,1.1,7.3,6.1,Yes,Completada,2.0,18.7
DEL-15194,Partner-E,Electrónica,Bicicleta,Express,Occidente,Nublado,19.1,3.9,1.7,1.9,No,Completada,4.8,9.34
DEL-15195,Partner-A,Alimentos,Camión,Express,Centro,Nublado,62.5,15.9,6.2,5.4,Yes,Retrasada,2.2,62.79
DEL-15196,Partner-D,Electrónica,Camión,Estándar,Sur,Soleado,1.6,2.1,1.1,1.2,No,Completada,4.6,6.09
DEL-15197,Partner-D,Alimentos,Moto,Express,Occidente,Soleado,65.4,5.3,5.3,5.9,No,Completada,4.9,29.5
DEL-15198,Partner-B,Ropa,Camión,Express,Centro,Lluvioso,12.0,10.3,2.0,1.4,Yes,Retrasada,1.1,25.42
DEL-15199,Partner-D,Ropa,Camión,Express,Occidente,Nublado,52.8,5.7,5.9,4.8,Yes,Retrasada,1.8,38.53
DEL-15200,Partner-A,Electrónica,Urbano,Estándar,Occidente,Nublado,14.9,4.8,3.7,2.9,Yes,Retrasada,1.5,10.18
DEL-15201,Partner-C,Ropa,Bicicleta,Estándar,Sur,Soleado,54.3,1.7,7.0,7.6,No,Completada,4.8,15.84
DEL-15202,Partner-D,Alimentos,Moto,Express,Occidente,Lluvioso,45.3,6.4,4.9,4.4,Yes,Completada,2.0,26.2
DEL-15203,Partner-E,Documentos,Moto,Express,Norte,Lluvioso,1.7,18.3,0.6,0.5,Yes,Retrasada,3.1,23.22
DEL-15204,Partner-A,Electrónica,Camión,Express,Sur,Lluvioso,46.2,3.2,5.5,4.4,Yes,Retrasada,2.3,34.38
DEL-15205,Partner-B,Documentos,Urbano,Estándar,Centro,Nublado,63.4,14.2,11.6,8.7,Yes,Completada,3.2,32.56
DEL-15206,Partner-D,Ropa,Bicicleta,Express,Centro,Soleado,14.2,7.3,1.6,1.8,No,Completada,4.4,7.28
DEL-15207,Partner-D,Documentos,Camión,Estándar,Occidente,Nublado,53.5,15.2,9.0,6.9,Yes,Retrasada,1.9,43.75
DEL-15208,Partner-C,Electrónica,Camión,Express,Occidente,Soleado,8.0,18.0,1.3,1.1,Yes,Retrasada,1.5,31.2
DEL-15209,Partner-A,Electrónica,Bicicleta,Estándar,Norte,Soleado,49.9,4.7,8.0,7.0,Yes,Completada,3.2,12.36
DEL-15210,Partner-E,Electrónica,Camión,Express,Occidente,Soleado,15.5,5.6,2.1,1.6,Yes,Retrasada,1.4,19.86
DEL-15211,Partner-B,Documentos,Bicicleta,Express,Centro,Soleado,59.5,13.9,4.5,5.2,No,Completada,4.8,25.5
DEL-15212,Partner-D,Alimentos,Moto,Estándar,Centro,Soleado,46.8,8.6,6.7,6.5,No,Completada,4.5,22.42
DEL-15213,Partner-C,Electrónica,Camión,Estándar,Centro,Soleado,64.7,9.6,12.1,8.9,Yes,Retrasada,2.8,45.17
DEL-15214,Partner-E,Electrónica,Moto,Express,Sur,Nublado,36.7,12.5,3.6,3.3,Yes,Retrasada,1.7,31.82
DEL-15215,Partner-C,Ropa,Urbano,Estándar,Norte,Lluvioso,51.0,9.5,7.1,6.9,No,Completada,4.1,25.89
DEL-15216,Partner-E,Ropa,Camión,Estándar,Centro,Lluvioso,36.6,7.6,7.7,5.3,Yes,Completada,3.2,27.89
DEL-15217,Partner-D,Documentos,Camión,Estándar,Sur,Nublado,6.6,7.4,2.3,1.9,Yes,Retrasada,1.1,15.73
DEL-15218,Partner-A,Alimentos,Camión,Estándar,Occidente,Lluvioso,53.5,18.7,11.2,7.0,Yes,Retrasada,1.0,44.77
DEL-15219,Partner-E,Documentos,Camión,Express,Norte,Soleado,43.1,4.5,5.7,4.2,Yes,Retrasada,3.2,32.22
DEL-15220,Partner-A,Ropa,Moto,Express,Norte,Lluvioso,38.3,5.3,5.0,3.5,Yes,Completada,3.3,22.37
DEL-15221,Partner-B,Electrónica,Moto,Estándar,Centro,Nublado,26.9,7.9,4.5,4.3,No,Completada,4.4,16.62
DEL-15222,Partner-A,Electrónica,Bicicleta,Express,Norte,Nublado,73.4,14.9,8.2,6.6,Yes,Retrasada,2.1,34.42
DEL-15223,Partner-C,Documentos,Camión,Estándar,Sur,Soleado,59.9,15.3,10.6,7.7,Yes,Retrasada,2.8,43.74
DEL-15224,Partner-E,Documentos,Moto,Express,Centro,Soleado,64.0,13.0,5.8,5.9,No,Completada,4.6,41.69
DEL-15225,Partner-C,Documentos,Camión,Estándar,Sur,Lluvioso,50.1,11.6,10.9,6.8,Yes,Retrasada,2.7,35.39
DEL-15226,Partner-C,Alimentos,Camión,Estándar,Centro,Soleado,50.5,15.3,8.7,7.2,Yes,Completada,2.6,45.2
DEL-15227,Partner-C,Electrónica,Moto,Express,Norte,Nublado,23.7,1.8,3.1,2.4,Yes,Retrasada,2.2,10.61
DEL-15228,Partner-A,Alimentos,Urbano,Estándar,Sur,Soleado,35.8,3.4,4.8,5.2,No,Completada,4.7,11.77
DEL-15229,Partner-D,Ropa,Urbano,Estándar,Centro,Soleado,11.0,9.5,2.7,2.3,Yes,Retrasada,3.0,15.33
DEL-15230,Partner-A,Alimentos,Bicicleta,Express,Occidente,Lluvioso,74.1,6.4,8.6,6.6,Yes,Retrasada,3.1,24.68
DEL-15231,Partner-E,Documentos,Moto,Express,Sur,Nublado,23.0,18.0,3.2,2.6,Yes,Completada,1.0,29.66
DEL-15232,Partner-A,Ropa,Camión,Express,Sur,Lluvioso,44.6,10.8,6.0,4.0,Yes,Retrasada,1.8,44.4
DEL-15233,Partner-A,Electrónica,Moto,Estándar,Norte,Lluvioso,67.2,3.9,10.0,9.2,Yes,Completada,1.1,25.96
DEL-15234,Partner-D,Documentos,Urbano,Express,Centro,Nublado,50.3,11.9,6.1,4.7,Yes,Retrasada,1.1,35.18
DEL-15235,Partner-D,Alimentos,Bicicleta,Express,Norte,Soleado,48.1,16.0,3.7,4.4,No,Completada,4.7,25.82
DEL-15236,Partner-C,Electrónica,Moto,Express,Norte,Nublado,32.4,1.8,2.8,3.1,No,Completada,3.9,15.56
DEL-15237,Partner-A,Ropa,Moto,Express,Centro,Nublado,5.8,10.3,1.0,1.0,No,Completada,4.5,13.09
DEL-15238,Partner-C,Documentos,Urbano,Express,Centro,Soleado,52.1,19.1,5.1,4.5,Yes,Retrasada,2.0,43.66
DEL-15239,Partner-C,Alimentos,Bicicleta,Estándar,Sur,Lluvioso,71.0,18.4,12.3,9.5,Yes,Completada,1.5,24.56
DEL-15240,Partner-E,Documentos,Bicicleta,Estándar,Centro,Soleado,27.5,4.7,4.3,4.2,No,Completada,4.5,6.54
DEL-15241,Partner-B,Documentos,Moto,Express,Norte,Soleado,38.6,16.6,4.7,3.8,Yes,Retrasada,3.5,32.47
DEL-15242,Partner-D,Alimentos,Camión,Estándar,Centro,Nublado,13.9,4.5,2.6,2.2,Yes,Retrasada,1.5,14.38
DEL-15243,Partner-C,Electrónica,Camión,Estándar,Sur,Lluvioso,68.6,18.5,13.0,8.8,Yes,Retrasada,2.3,53.13
DEL-15244,Partner-D,Electrónica,Bicicleta,Estándar,Norte,Lluvioso,1.9,2.7,1.5,1.1,Yes,Retrasada,1.8,5.0
DEL-15245,Partner-C,Electrónica,Camión,Estándar,Centro,Soleado,56.3,4.3,9.6,7.6,Yes,Retrasada,1.4,30.62
DEL-15246,Partner-D,Electrónica,Camión,Estándar,Norte,Lluvioso,12.9,0.8,3.0,2.6,Yes,Retrasada,1.9,9.04
DEL-15247,Partner-B,Ropa,Bicicleta,Express,Occidente,Lluvioso,53.3,0.9,4.9,4.9,No,Completada,3.7,15.87
DEL-15248,Partner-B,Ropa,Bicicleta,Express,Centro,Soleado,73.5,4.1,6.3,6.6,No,Completada,4.1,26.45
DEL-15249,Partner-E,Ropa,Camión,Express,Occidente,Nublado,36.3,9.3,4.4,3.5,Yes,Retrasada,1.7,38.73
DEL-15250,Partner-B,Documentos,Camión,Estándar,Centro,Soleado,40.9,6.7,7.4,5.5,Yes,Retrasada,2.4,26.77
DEL-15251,Partner-C,Ropa,Urbano,Express,Norte,Soleado,8.7,2.4,1.5,1.3,Yes,Retrasada,2.6,5.0
DEL-15252,Partner-C,Alimentos,Camión,Estándar,Norte,Soleado,39.9,15.5,6.4,5.9,Yes,Retrasada,1.9,37.8
DEL-15253,Partner-C,Documentos,Bicicleta,Express,Centro,Lluvioso,8.6,5.4,2.0,1.4,Yes,Completada,1.2,6.36
DEL-15254,Partner-E,Electrónica,Urbano,Express,Norte,Soleado,59.8,1.9,4.3,5.1,No,Completada,4.6,29.93
DEL-15255,Partner-C,Documentos,Moto,Express,Occidente,Soleado,48.0,13.7,5.4,4.6,Yes,Completada,3.5,35.56
DEL-15256,Partner-E,Ropa,Urbano,Express,Occidente,Lluvioso,30.8,12.5,4.2,3.0,Yes,Retrasada,2.8,25.37
DEL-15257,Partner-D,Ropa,Bicicleta,Estándar,Sur,Lluvioso,28.1,19.0,5.1,4.5,Yes,Retrasada,2.2,19.35
DEL-15258,Partner-D,Ropa,Urbano,Estándar,Occidente,Lluvioso,18.1,3.6,3.9,3.2,Yes,Completada,2.2,6.7
DEL-15259,Partner-C,Alimentos,Moto,Express,Sur,Nublado,30.4,3.3,3.8,3.2,Yes,Retrasada,1.7,15.53
DEL-15260,Partner-E,Alimentos,Camión,Estándar,Centro,Lluvioso,72.7,1.3,12.2,9.7,Yes,Completada,3.4,35.62
DEL-15261,Partner-C,Electrónica,Bicicleta,Estándar,Occidente,Lluvioso,69.8,9.6,9.3,9.0,No,Completada,4.2,20.1
DEL-15262,Partner-B,Documentos,Camión,Express,Occidente,Lluvioso,74.4,19.1,10.2,6.7,Yes,Retrasada,3.1,76.91
DEL-15263,Partner-E,Documentos,Camión,Estándar,Occidente,Soleado,30.2,2.9,6.1,4.7,Yes,Retrasada,1.1,21.88
DEL-15264,Partner-E,Ropa,Camión,Estándar,Sur,Nublado,43.8,17.7,7.3,5.9,Yes,Retrasada,3.1,40.55
DEL-15265,Partner-C,Documentos,Urbano,Estándar,Occidente,Nublado,34.5,15.0,6.1,4.9,Yes,Completada,2.3,24.21
DEL-15266,Partner-E,Ropa,Bicicleta,Express,Centro,Soleado,67.3,11.4,6.5,6.1,Yes,Retrasada,1.8,31.47
DEL-15267,Partner-C,Ropa,Moto,Estándar,Centro,Nublado,45.2,16.0,7.2,6.5,Yes,Completada,1.8,27.33
DEL-15268,Partner-D,Ropa,Urbano,Express,Norte,Nublado,12.5,4.3,1.7,1.5,Yes,Retrasada,1.8,8.69
DEL-15269,Partner-E,Electrónica,Bicicleta,Express,Sur,Nublado,58.6,16.7,5.5,5.3,No,Completada,3.8,26.69
DEL-15270,Partner-A,Documentos,Bicicleta,Estándar,Occidente,Soleado,72.8,3.1,10.1,9.5,Yes,Retrasada,1.5,20.72
DEL-15271,Partner-A,Ropa,Moto,Express,Sur,Nublado,9.9,16.3,1.3,1.3,No,Completada,4.5,22.76
DEL-15272,Partner-A,Alimentos,Bicicleta,Express,Centro,Nublado,44.6,12.2,3.8,4.1,No,Completada,4.9,25.45
DEL-15273,Partner-C,Electrónica,Camión,Express,Centro,Soleado,57.0,7.6,5.4,5.2,No,Completada,3.6,44.64
DEL-15274,Partner-B,Documentos,Camión,Estándar,Sur,Nublado,49.4,19.3,8.7,7.0,Yes,Completada,1.3,47.84
DEL-15275,Partner-A,Documentos,Camión,Express,Centro,Soleado,44.3,3.8,5.2,4.1,Yes,Completada,1.6,36.82
DEL-15276,Partner-A,Ropa,Urbano,Express,Centro,Soleado,64.2,7.2,5.8,5.7,No,Completada,3.9,31.71
DEL-15277,Partner-D,Electrónica,Bicicleta,Express,Sur,Lluvioso,43.4,13.1,5.1,3.8,Yes,Completada,2.0,25.4
DEL-15278,Partner-D,Documentos,Urbano,Express,Occidente,Soleado,62.2,9.9,6.4,5.5,Yes,Retrasada,3.1,38.05
DEL-15279,Partner-A,Documentos,Camión,Express,Occidente,Lluvioso,50.7,10.3,8.4,4.8,Yes,Completada,1.8,44.65
DEL-15280,Partner-A,Ropa,Moto,Estándar,Centro,Nublado,43.6,17.3,5.7,6.2,No,Completada,4.9,31.02
DEL-15281,Partner-E,Alimentos,Bicicleta,Express,Occidente,Soleado,42.0,9.5,3.7,4.1,No,Completada,4.6,23.01
DEL-15282,Partner-C,Alimentos,Bicicleta,Estándar,Occidente,Soleado,6.6,15.1,1.5,1.3,Yes,Completada,1.2,11.52
DEL-15283,Partner-B,Alimentos,Bicicleta,Estándar,Occidente,Soleado,34.2,3.7,5.6,4.8,Yes,Completada,1.8,12.12
DEL-15284,Partner-A,Documentos,Camión,Estándar,Occidente,Nublado,49.4,19.2,10.2,6.7,Yes,Retrasada,2.9,44.01
DEL-15285,Partner-D,Alimentos,Camión,Express,Centro,Soleado,21.1,8.7,2.7,2.0,Yes,Retrasada,3.1,29.08
DEL-15286,Partner-A,Ropa,Urbano,Express,Sur,Soleado,25.0,6.9,2.3,2.6,No,Completada,4.5,15.47
DEL-15287,Partner-D,Ropa,Moto,Estándar,Norte,Nublado,51.3,5.2,8.5,7.2,Yes,Completada,2.3,21.55
DEL-15288,Partner-D,Documentos,Camión,Express,Centro,Lluvioso,73.5,13.9,8.3,6.3,Yes,Retrasada,2.9,68.71
DEL-15289,Partner-D,Electrónica,Urbano,Express,Norte,Lluvioso,20.0,12.3,2.5,2.1,Yes,Completada,2.9,25.37
DEL-15290,Partner-D,Electrónica,Bicicleta,Estándar,Occidente,Nublado,35.7,5.2,4.9,4.8,No,Completada,4.0,8.85
DEL-15291,Partner-E,Documentos,Camión,Express,Sur,Nublado,47.0,14.8,5.4,4.2,Yes,Retrasada,1.1,54.33
DEL-15292,Partner-B,Ropa,Bicicleta,Estándar,Centro,Lluvioso,61.8,11.6,8.5,8.5,No,Completada,3.7,24.17
DEL-15293,Partner-A,Ropa,Urbano,Estándar,Sur,Soleado,45.7,1.6,6.5,6.4,No,Completada,4.2,13.06
DEL-15294,Partner-E,Electrónica,Camión,Express,Centro,Lluvioso,52.0,19.5,6.5,4.8,Yes,Retrasada,2.1,59.37
DEL-15295,Partner-C,Ropa,Bicicleta,Estándar,Centro,Soleado,45.5,15.4,6.6,6.7,No,Completada,4.4,18.52
DEL-15296,Partner-E,Documentos,Moto,Estándar,Sur,Nublado,34.4,9.0,6.1,5.0,Yes,Retrasada,2.0,20.33
DEL-15297,Partner-E,Documentos,Camión,Estándar,Norte,Lluvioso,19.5,14.2,4.0,3.0,Yes,Retrasada,1.7,25.96
DEL-15298,Partner-A,Ropa,Camión,Express,Occidente,Nublado,42.2,8.6,5.7,4.1,Yes,Retrasada,1.9,37.3
DEL-15299,Partner-A,Ropa,Camión,Estándar,Centro,Nublado,23.9,5.8,4.2,3.9,Yes,Retrasada,2.9,21.57
DEL-15300,Partner-B,Documentos,Bicicleta,Express,Norte,Soleado,64.6,10.7,5.0,5.7,No,Completada,3.6,27.99
DEL-15301,Partner-C,Alimentos,Moto,Express,Centro,Soleado,2.2,15.3,0.7,0.8,No,Completada,4.7,20.47
DEL-15302,Partner-D,Ropa,Moto,Estándar,Centro,Soleado,51.6,7.8,7.6,7.2,Yes,Retrasada,1.9,26.61
DEL-15303,Partner-B,Documentos,Bicicleta,Express,Centro,Lluvioso,46.5,17.4,5.5,4.3,Yes,Completada,1.2,24.08
DEL-15304,Partner-D,Documentos,Bicicleta,Express,Centro,Soleado,31.7,13.2,3.2,3.3,No,Completada,5.0,18.29
DEL-15305,Partner-A,Alimentos,Urbano,Express,Sur,Nublado,54.7,18.0,5.7,5.0,Yes,Retrasada,2.2,43.24
DEL-15306,Partner-B,Documentos,Moto,Estándar,Centro,Soleado,40.8,7.8,5.5,5.7,No,Completada,3.6,19.44
DEL-15307,Partner-C,Ropa,Camión,Express,Norte,Soleado,2.6,5.5,0.6,0.6,No,Completada,4.7,14.62
DEL-15308,Partner-B,Documentos,Moto,Estándar,Occidente,Lluvioso,70.5,12.3,10.3,9.2,Yes,Completada,2.2,32.73
DEL-15309,Partner-B,Ropa,Urbano,Estándar,Centro,Lluvioso,43.4,7.1,6.9,6.1,Yes,Retrasada,1.3,19.45
DEL-15310,Partner-D,Alimentos,Moto,Estándar,Occidente,Soleado,18.7,5.5,3.6,3.1,Yes,Retrasada,3.4,14.62
DEL-15311,Partner-E,Alimentos,Camión,Estándar,Occidente,Lluvioso,20.6,12.5,5.3,3.1,Yes,Completada,2.0,22.98
DEL-15312,Partner-E,Electrónica,Moto,Estándar,Norte,Soleado,37.4,3.8,6.1,5.2,Yes,Retrasada,3.4,17.96
DEL-15313,Partner-D,Alimentos,Camión,Express,Norte,Nublado,54.2,13.5,6.4,5.1,Yes,Retrasada,2.2,53.04
DEL-15314,Partner-C,Alimentos,Moto,Estándar,Occidente,Nublado,49.2,14.0,6.4,6.4,No,Completada,4.9,26.95
DEL-15315,Partner-D,Documentos,Urbano,Express,Occidente,Lluvioso,52.5,15.8,5.6,4.9,Yes,Completada,1.8,40.52
DEL-15316,Partner-A,Ropa,Urbano,Express,Occidente,Lluvioso,19.1,15.1,2.1,2.1,No,Completada,4.5,24.11
DEL-15317,Partner-D,Alimentos,Camión,Estándar,Occidente,Nublado,63.4,2.3,11.1,8.3,Yes,Retrasada,1.4,33.74
DEL-15318,Partner-C,Alimentos,Bicicleta,Estándar,Sur,Soleado,62.9,4.2,8.4,8.2,No,Completada,4.3,18.5
DEL-15319,Partner-A,Electrónica,Camión,Express,Centro,Soleado,12.7,7.8,1.6,1.4,Yes,Completada,2.2,18.07
DEL-15320,Partner-E,Ropa,Camión,Express,Occidente,Lluvioso,30.5,13.5,4.7,2.9,Yes,Retrasada,1.0,38.27
DEL-15321,Partner-D,Alimentos,Camión,Express,Sur,Nublado,57.3,5.6,6.4,5.4,Yes,Retrasada,1.5,40.73
