customer_id,total_purchases,avg_order_value,days_since_last_purchase,product_category_preference,email_engagement_score,support_tickets_count,lifetime_value,region,signup_date
CUST-01789,48,409.07,237,Juguetes,0.658,12,19740.45,Bilbao,2022-11-02
CUST-01790,35,410.65,362,Alimentación,0.422,10,16704.85,Málaga,2022-03-20
CUST-01791,43,477.83,212,Electrónica,0.093,10,8903.93,Valencia,2022-12-16
CUST-01792,132,307.9,142,Deportes,0.907,5,27477.91,Valencia,2022-04-28
CUST-01793,88,403.1,190,Belleza,0.337,3,26055.43,Madrid,2022-08-16
CUST-01794,38,176.27,337,Deportes,0.858,16,3657.93,Sevilla,2020-03-11
CUST-01795,11,235.65,302,Juguetes,0.547,17,3103.09,Sevilla,2020-07-23
CUST-01796,86,23.69,301,Libros,0.627,2,1481.28,Madrid,2022-12-04
CUST-01797,147,127.01,161,Alimentación,0.835,7,13150.44,Zaragoza,2019-09-07
CUST-01798,149,138.26,135,Deportes,0.004,7,6931.94,Madrid,2023-05-04
CUST-01799,102,16.09,24,Deportes,0.959,8,1282.96,Murcia,2023-01-17
CUST-01800,129,436.24,327,Electrónica,0.788,19,50477.67,Zaragoza,2020-10-14
CUST-01801,30,429.79,199,Libros,0.561,10,5924.82,Sevilla,2021-09-05
CUST-01802,110,53.64,331,Electrónica,0.246,15,1880.0,Sevilla,2018-09-23
CUST-01803,75,340.83,212,Hogar,0.162,13,12364.05,Bilbao,2018-12-02
CUST-01804,74,165.1,277,Ropa,0.692,20,4419.41,Málaga,2018-11-15
CUST-01805,62,47.0,138,Electrónica,0.965,3,2880.23,Barcelona,2019-11-23
CUST-01806,131,74.22,342,Alimentación,0.614,2,6034.3,Barcelona,2018-07-08
CUST-01807,100,406.2,279,Hogar,0.945,0,45487.41,Málaga,2021-06-24
CUST-01808,42,85.72,82,Ropa,0.522,17,1709.23,Barcelona,2023-03-09
CUST-01809,88,428.95,221,Electrónica,0.104,16,37682.52,Málaga,2020-04-04
CUST-01810,49,316.22,247,Hogar,0.773,2,18260.96,Sevilla,2022-03-06
CUST-01811,143,388.86,198,Alimentación,0.322,11,26646.96,Sevilla,2018-03-27
CUST-01812,49,16.81,181,Alimentación,0.017,11,728.01,Madrid,2020-05-01
CUST-01813,119,56.33,49,Belleza,0.595,17,6632.97,Madrid,2021-04-29
CUST-01814,127,283.49,282,Alimentación,0.726,10,14681.32,Valencia,2022-07-19
CUST-01815,63,166.35,217,Belleza,0.293,3,3661.96,Madrid,2019-09-07
CUST-01816,98,499.65,143,Libros,0.34,13,57935.2,Valencia,2023-06-21
CUST-01817,128,164.57,153,Ropa,0.407,0,24922.55,Málaga,2019-11-03
CUST-01818,36,466.73,308,Ropa,0.6,3,10522.91,Valencia,2018-07-14
CUST-01819,82,445.88,93,Belleza,0.576,18,37305.63,Bilbao,2019-04-20
CUST-01820,80,423.11,281,Libros,0.755,2,34878.46,Madrid,2021-01-29
CUST-01821,26,449.23,20,Libros,0.312,13,4481.27,Bilbao,2019-11-14
CUST-01822,36,48.34,301,Electrónica,0.004,15,588.68,Bilbao,2022-07-16
CUST-01823,139,66.84,81,Juguetes,0.591,17,10271.14,Málaga,2019-05-23
CUST-01824,44,104.79,291,Belleza,0.701,3,4001.01,Barcelona,2018-02-04
CUST-01825,33,97.14,349,Deportes,0.51,13,976.94,Murcia,2020-12-07
CUST-01826,127,280.57,30,Deportes,0.43,19,32076.07,Bilbao,2019-01-30
CUST-01827,35,211.19,302,Belleza,0.412,18,4131.17,Bilbao,2019-05-26
CUST-01828,66,329.44,254,Juguetes,0.001,3,14458.91,Barcelona,2019-01-27
CUST-01829,148,104.41,328,Hogar,0.58,7,6477.82,Bilbao,2018-03-24
CUST-01830,12,369.66,350,Deportes,0.395,6,2434.85,Sevilla,2018-08-19
CUST-01831,29,417.54,7,Deportes,0.413,10,5881.18,Madrid,2018-10-23
CUST-01832,95,172.68,210,Ropa,0.379,16,14965.64,Valencia,2020-06-27
CUST-01833,53,203.77,96,Hogar,0.87,7,8001.82,Sevilla,2023-04-28
CUST-01834,13,137.27,221,Juguetes,0.464,1,1790.32,Bilbao,2022-09-04
CUST-01835,135,155.2,211,Alimentación,0.11,9,8938.71,Madrid,2019-07-27
CUST-01836,4,244.52,271,Juguetes,0.065,14,599.62,Valencia,2021-08-12
CUST-01837,52,348.89,141,Alimentación,0.839,12,9845.37,Sevilla,2020-09-10
CUST-01838,35,23.32,120,Alimentación,0.645,12,405.64,Sevilla,2023-04-27
CUST-01839,69,364.8,267,Ropa,0.255,3,13709.01,Valencia,2021-09-10
CUST-01840,6,45.54,54,Juguetes,0.241,9,143.97,Bilbao,2019-05-16
CUST-01841,136,16.63,10,Alimentación,0.327,17,1532.86,Valencia,2019-11-30
CUST-01842,50,105.88,156,Alimentación,0.721,13,2784.91,Madrid,2022-07-06
CUST-01843,103,339.87,308,Deportes,0.565,11,13529.39,Bilbao,2020-08-24
CUST-01844,84,37.21,172,Deportes,0.357,7,2435.62,Sevilla,2020-10-06
CUST-01845,144,22.97,39,Juguetes,0.103,4,1680.88,Sevilla,2022-11-10
CUST-01846,120,214.99,37,Deportes,0.103,17,17985.71,Madrid,2018-10-05
CUST-01847,56,194.88,18,Deportes,0.256,18,7292.52,Sevilla,2019-07-29
CUST-01848,24,180.29,121,Deportes,0.612,2,4434.59,Murcia,2022-06-09
CUST-01849,122,349.16,277,Electrónica,0.167,0,48288.78,Sevilla,2020-09-29
CUST-01850,85,63.55,257,Juguetes,0.583,18,2970.44,Sevilla,2020-05-24
CUST-01851,116,284.8,84,Belleza,0.027,3,39070.46,Málaga,2021-03-16
CUST-01852,50,98.45,80,Libros,0.234,1,4721.64,Madrid,2019-02-06
CUST-01853,34,158.07,31,Deportes,0.662,7,4604.67,Sevilla,2018-03-06
CUST-01854,94,319.16,153,Deportes,0.835,13,13156.55,Barcelona,2018-05-10
CUST-01855,97,18.7,191,Alimentación,0.035,5,1661.52,Valencia,2023-01-03
CUST-01856,22,385.74,108,Ropa,0.073,13,3374.11,Zaragoza,2019-04-15
CUST-01857,134,361.16,346,Libros,0.531,18,53674.3,Valencia,2023-02-22
CUST-01858,41,416.96,304,Alimentación,0.533,18,8445.6,Málaga,2020-07-08
CUST-01859,114,150.4,133,Hogar,0.606,0,8172.32,Zaragoza,2019-08-29
CUST-01860,24,439.24,59,Alimentación,0.797,4,11709.24,Zaragoza,2019-04-16
CUST-01861,102,456.03,297,Alimentación,0.712,4,16166.24,Barcelona,2019-01-04
CUST-01862,62,455.38,260,Hogar,0.858,17,30943.39,Sevilla,2019-05-10
CUST-01863,135,275.72,132,Belleza,0.261,17,15728.69,Barcelona,2019-01-01
CUST-01864,126,427.37,105,Juguetes,0.14,7,50019.87,Madrid,2018-07-03
CUST-01865,19,219.73,324,Alimentación,0.547,10,2984.24,Valencia,2021-10-27
CUST-01866,8,31.06,5,Belleza,0.78,0,267.51,Bilbao,2022-01-20
CUST-01867,83,94.99,326,Ropa,0.586,2,7246.82,Madrid,2020-09-11
CUST-01868,138,329.06,29,Alimentación,0.787,19,14679.2,Barcelona,2018-11-03
CUST-01869,98,341.01,258,Belleza,0.646,9,17869.92,Málaga,2018-06-24
CUST-01870,74,253.2,39,Alimentación,0.151,9,14076.47,Valencia,2022-06-03
CUST-01871,98,242.4,259,Belleza,0.435,0,8070.4,Madrid,2018-04-11
CUST-01872,63,198.28,325,Libros,0.341,11,11885.91,Madrid,2019-07-18
CUST-01873,97,288.06,120,Juguetes,0.413,8,21250.15,Valencia,2019-10-21
CUST-01874,94,165.41,87,Electrónica,0.785,12,14874.35,Málaga,2021-02-05
CUST-01875,14,212.26,123,Alimentación,0.41,19,2384.55,Madrid,2021-06-19
CUST-01876,135,104.61,33,Electrónica,0.061,1,16033.45,Málaga,2022-11-08
CUST-01877,136,75.27,284,Libros,0.915,0,5481.22,Zaragoza,2022-02-10
CUST-01878,141,475.0,255,Hogar,0.88,7,51175.4,Bilbao,2020-02-14
CUST-01879,103,144.88,79,Ropa,0.673,4,13832.99,Sevilla,2021-06-21
CUST-01880,134,292.14,342,Hogar,0.667,9,26106.08,Bilbao,2018-11-21
CUST-01881,108,381.89,66,Deportes,0.368,16,28367.71,Madrid,2018-08-02
CUST-01882,22,239.05,20,Libros,0.822,9,6052.74,Bilbao,2021-07-17
CUST-01883,91,473.88,191,Hogar,0.758,1,20178.59,Zaragoza,2022-06-04
CUST-01884,88,278.58,95,Belleza,0.294,0,22107.61,Sevilla,2020-08-20
CUST-01885,106,399.17,148,Libros,0.513,16,31932.66,Zaragoza,2023-02-24
CUST-01886,28,193.66,284,Deportes,0.697,16,2497.64,Madrid,2019-07-19
CUST-01887,120,310.9,356,Hogar,0.062,10,12452.92,Málaga,2021-11-07
CUST-01888,62,114.25,110,Libros,0.209,11,3363.93,Madrid,2020-12-13
CUST-01889,32,206.44,113,Belleza,0.807,3,2517.26,Bilbao,2021-12-27
CUST-01890,32,279.02,310,Alimentación,0.976,7,7446.36,Murcia,2021-07-16
CUST-01891,56,80.33,329,Alimentación,0.323,7,1508.3,Sevilla,2020-04-12
CUST-01892,22,460.29,313,Ropa,0.761,15,9949.76,Madrid,2019-11-02
CUST-01893,119,480.96,208,Ropa,0.779,16,63108.85,Zaragoza,2018-01-22
CUST-01894,7,498.67,15,Deportes,0.586,10,3493.38,Valencia,2018-08-18
CUST-01895,63,348.87,170,Electrónica,0.472,15,11813.58,Valencia,2019-08-04
CUST-01896,1,442.91,348,Juguetes,0.214,11,375.93,Barcelona,2019-12-10
CUST-01897,20,165.95,36,Electrónica,0.809,16,2905.32,Valencia,2021-03-23
CUST-01898,139,156.74,118,Ropa,0.397,15,13260.69,Bilbao,2018-02-24
CUST-01899,50,97.74,80,Juguetes,0.942,19,4113.72,Valencia,2018-10-30
CUST-01900,116,148.38,172,Deportes,0.418,2,9116.08,Barcelona,2018-03-16
CUST-01901,134,275.01,21,Hogar,0.83,20,11760.32,Bilbao,2022-06-11
CUST-01902,127,468.76,219,Deportes,0.435,1,45685.57,Málaga,2018-07-16
CUST-01903,110,393.45,9,Hogar,0.939,6,47059.8,Barcelona,2018-04-24
CUST-01904,100,207.95,311,Belleza,0.088,0,13468.0,Sevilla,2021-11-03
CUST-01905,83,471.05,108,Ropa,0.1,5,38738.83,Murcia,2019-06-05
CUST-01906,14,411.44,260,Belleza,0.55,13,4693.59,Málaga,2020-09-21
CUST-01907,144,327.41,73,Juguetes,0.621,16,49422.0,Murcia,2019-08-18
CUST-01908,62,162.44,283,Ropa,0.005,16,11950.91,Madrid,2022-05-17
CUST-01909,77,130.15,341,Belleza,0.913,16,4237.57,Sevilla,2018-04-05
CUST-01910,96,313.04,63,Deportes,0.053,11,21228.03,Sevilla,2021-11-22
CUST-01911,130,193.6,289,Electrónica,0.581,2,25745.8,Madrid,2019-08-09
CUST-01912,116,496.07,298,Electrónica,0.807,12,56427.58,Valencia,2021-12-17
CUST-01913,76,417.69,328,Juguetes,0.605,19,30837.09,Zaragoza,2021-10-16
CUST-01914,134,158.34,274,Ropa,0.784,18,13699.94,Murcia,2023-05-04
CUST-01915,85,289.19,150,Hogar,0.021,16,27004.96,Sevilla,2021-03-12
CUST-01916,49,67.55,114,Hogar,0.294,4,3305.45,Sevilla,2020-05-30
CUST-01917,105,316.78,11,Electrónica,0.99,15,14618.63,Zaragoza,2021-08-04
CUST-01918,107,486.59,15,Alimentación,0.642,5,50729.6,Barcelona,2019-09-26
CUST-01919,84,340.02,308,Deportes,0.908,20,14839.67,Sevilla,2023-04-30
CUST-01920,73,416.59,176,Electrónica,0.96,3,35989.62,Valencia,2023-01-22
CUST-01921,8,281.39,75,Belleza,0.406,11,1778.5,Zaragoza,2018-10-28
CUST-01922,24,395.05,195,Libros,0.573,11,6316.68,Zaragoza,2018-05-30
CUST-01923,144,248.74,218,Electrónica,0.098,4,35454.71,Sevilla,2022-07-12
CUST-01924,31,137.19,98,Belleza,0.777,12,3348.39,Málaga,2019-05-08
CUST-01925,11,429.5,84,Libros,0.478,7,1421.51,Bilbao,2021-09-29
CUST-01926,100,45.36,28,Juguetes,0.117,12,3417.92,Zaragoza,2018-06-03
CUST-01927,86,414.43,13,Deportes,0.048,2,22727.27,Barcelona,2018-04-25
CUST-01928,76,320.48,37,Ropa,0.858,10,8497.76,Bilbao,2020-04-15
CUST-01929,150,475.47,328,Deportes,0.411,4,24624.78,Valencia,2020-01-25
CUST-01930,70,23.16,253,Libros,0.441,19,897.09,Sevilla,2018-11-29
CUST-01931,36,367.12,210,Alimentación,0.671,19,5596.77,Madrid,2018-02-09
CUST-01932,122,462.57,24,Alimentación,0.982,18,52446.64,Barcelona,2021-05-17
CUST-01933,6,207.68,268,Libros,0.675,8,449.14,Barcelona,2019-02-04
CUST-01934,117,127.57,67,Deportes,0.954,10,9285.14,Sevilla,2023-03-21
CUST-01935,89,459.17,205,Deportes,0.109,17,46360.59,Valencia,2020-08-08
CUST-01936,43,343.85,40,Deportes,0.603,0,9490.05,Madrid,2019-03-25
CUST-01937,132,490.08,162,Deportes,0.132,15,51202.68,Zaragoza,2023-06-23
CUST-01938,32,107.34,229,Juguetes,0.074,17,1947.77,Málaga,2019-06-26
CUST-01939,149,171.67,72,Hogar,0.864,9,19420.52,Madrid,2023-06-16
CUST-01940,71,153.11,27,Juguetes,0.237,6,9934.22,Barcelona,2022-08-31
CUST-01941,121,274.08,72,Juguetes,0.905,15,29865.51,Barcelona,2018-12-15
CUST-01942,4,419.47,327,Ropa,0.092,15,1853.79,Valencia,2021-04-21
CUST-01943,50,141.63,214,Ropa,0.172,17,4292.27,Valencia,2022-08-27
CUST-01944,60,382.57,118,Alimentación,0.875,17,11906.95,Murcia,2018-08-24
CUST-01945,105,29.14,117,Belleza,0.572,14,3560.85,Valencia,2018-02-16
CUST-01946,104,345.16,60,Juguetes,0.454,1,23777.7,Murcia,2023-04-06
CUST-01947,104,266.36,75,Deportes,0.86,0,17412.51,Murcia,2018-01-05
CUST-01948,22,334.57,87,Hogar,0.18,20,4522.12,Zaragoza,2021-10-12
CUST-01949,101,344.19,337,Ropa,0.366,10,27294.91,Valencia,2020-07-05
CUST-01950,104,291.17,37,Libros,0.523,5,11067.29,Barcelona,2021-03-14
CUST-01951,146,208.0,233,Belleza,0.755,1,24348.27,Valencia,2020-12-30
CUST-01952,111,317.37,277,Deportes,0.289,17,38091.05,Bilbao,2023-05-06
CUST-01953,10,427.67,17,Hogar,0.951,7,3832.27,Valencia,2021-01-15
CUST-01954,130,485.0,331,Libros,0.13,19,38078.98,Zaragoza,2022-02-15
CUST-01955,73,183.19,320,Ropa,0.546,14,15595.27,Barcelona,2022-03-19
CUST-01956,24,188.11,91,Alimentación,0.235,17,2986.38,Madrid,2020-03-10
CUST-01957,139,388.02,336,Deportes,0.187,19,38121.41,Murcia,2020-02-19
CUST-01958,119,255.03,272,Ropa,0.492,17,13199.36,Barcelona,2021-07-01
CUST-01959,40,420.97,66,Alimentación,0.32,18,8024.33,Zaragoza,2022-03-16
CUST-01960,135,15.32,329,Belleza,0.186,20,2095.43,Madrid,2020-01-26
CUST-01961,8,336.83,184,Libros,0.756,12,1732.24,Madrid,2021-06-22
CUST-01962,146,33.58,344,Alimentación,0.125,8,5440.95,Málaga,2018-12-27
CUST-01963,69,136.83,268,Belleza,0.393,18,6180.82,Málaga,2018-10-15
CUST-01964,48,324.58,324,Libros,0.952,17,15041.16,Málaga,2022-10-01
CUST-01965,57,435.15,99,Juguetes,0.546,18,28302.9,Bilbao,2019-11-28
CUST-01966,67,53.61,348,Hogar,0.916,5,2800.71,Zaragoza,2019-11-23
CUST-01967,88,203.7,294,Hogar,0.172,18,8953.6,Murcia,2021-11-23
CUST-01968,136,309.85,351,Belleza,0.37,7,45275.0,Sevilla,2023-04-09
CUST-01969,95,192.42,330,Juguetes,0.49,8,21216.26,Barcelona,2023-04-29
CUST-01970,83,381.65,348,Electrónica,0.287,8,15895.05,Málaga,2019-02-02
CUST-01971,132,414.8,38,Ropa,0.926,3,61460.5,Bilbao,2021-05-11
CUST-01972,13,111.59,360,Hogar,0.334,7,786.58,Murcia,2018-03-19
CUST-01973,54,206.35,45,Belleza,0.325,14,4421.17,Barcelona,2022-08-22
CUST-01974,28,120.05,88,Deportes,0.366,6,3481.69,Málaga,2020-09-01
CUST-01975,110,231.95,162,Deportes,0.046,19,13756.88,Barcelona,2022-09-30
CUST-01976,73,475.94,44,Ropa,0.035,11,15967.9,Valencia,2020-02-24
CUST-01977,144,44.17,67,Alimentación,0.758,0,3463.37,Barcelona,2018-09-23
CUST-01978,103,93.95,70,Belleza,0.935,17,9949.62,Sevilla,2022-07-16
CUST-01979,15,478.44,298,Juguetes,0.506,14,5633.8,Zaragoza,2019-07-27
CUST-01980,36,253.97,172,Hogar,0.51,8,7197.44,Bilbao,2019-11-27
CUST-01981,82,396.99,314,Belleza,0.288,16,13542.36,Zaragoza,2023-05-16
CUST-01982,110,492.91,13,Ropa,0.136,0,59329.86,Barcelona,2018-03-29
CUST-01983,96,325.0,300,Libros,0.647,7,11402.77,Valencia,2019-04-30
CUST-01984,84,436.22,35,Ropa,0.208,10,22203.03,Valencia,2018-03-11
CUST-01985,143,373.01,349,Juguetes,0.1,9,29653.37,Sevilla,2020-11-30
CUST-01986,126,84.88,353,Juguetes,0.99,7,7280.7,Zaragoza,2023-01-15
CUST-01987,106,87.61,3,Libros,0.13,16,11016.87,Murcia,2021-12-12
CUST-01988,74,116.44,35,Belleza,0.526,5,8072.07,Valencia,2022-07-13
CUST-01989,49,420.62,64,Hogar,0.2,4,22481.75,Barcelona,2021-08-14
CUST-01990,24,43.61,4,Libros,0.885,16,544.54,Madrid,2019-06-22
CUST-01991,53,363.01,237,Hogar,0.345,17,8629.95,Murcia,2020-08-23
CUST-01992,117,100.82,92,Ropa,0.9,15,8467.54,Zaragoza,2019-06-18
CUST-01993,124,80.8,79,Libros,0.863,1,5940.29,Málaga,2021-06-20
CUST-01994,98,451.33,283,Alimentación,0.241,3,28893.29,Barcelona,2021-01-30
CUST-01995,31,328.03,89,Alimentación,0.063,6,4865.72,Valencia,2022-06-01
CUST-01996,8,173.02,88,Hogar,0.155,18,1548.43,Sevilla,2019-03-15
CUST-01997,26,370.41,167,Hogar,0.657,18,3542.41,Zaragoza,2019-09-13
CUST-01998,61,449.9,166,Hogar,0.653,7,27729.77,Sevilla,2022-10-19
CUST-01999,143,470.75,136,Belleza,0.418,15,64106.72,Sevilla,2020-08-06
CUST-02000,42,407.0,148,Deportes,0.247,0,13913.48,Murcia,2019-06-19
CUST-02001,30,102.52,228,Alimentación,0.604,18,2137.28,Bilbao,2019-01-18
CUST-02002,18,93.61,169,Alimentación,0.246,19,1215.98,Valencia,2020-12-15
CUST-02003,55,252.81,167,Ropa,0.138,17,16007.25,Murcia,2020-11-28
CUST-02004,39,28.62,345,Hogar,0.753,3,470.18,Sevilla,2020-01-17
CUST-02005,141,106.39,19,Electrónica,0.883,8,14774.43,Zaragoza,2020-09-28
CUST-02006,90,346.54,354,Alimentación,0.74,11,28088.86,Murcia,2020-01-02
CUST-02007,137,206.26,31,Deportes,0.799,1,13614.4,Valencia,2019-07-24
CUST-02008,100,328.02,293,Deportes,0.855,18,19309.25,Bilbao,2020-07-31
CUST-02009,42,477.74,292,Belleza,0.899,2,6431.99,Barcelona,2018-11-02
CUST-02010,7,59.85,101,Belleza,0.478,20,452.91,Valencia,2020-11-13
CUST-02011,51,457.15,295,Electrónica,0.416,15,8728.61,Sevilla,2021-11-07
CUST-02012,30,85.41,24,Ropa,0.633,4,1035.18,Murcia,2018-11-19
CUST-02013,105,241.28,338,Alimentación,0.14,3,21413.99,Barcelona,2022-03-08
CUST-02014,29,200.55,53,Ropa,0.13,5,1963.85,Barcelona,2021-06-18
CUST-02015,35,365.65,338,Alimentación,0.743,16,12592.43,Madrid,2023-03-25
CUST-02016,55,32.96,292,Deportes,0.192,12,1094.17,Sevilla,2021-01-03
CUST-02017,117,330.55,340,Hogar,0.811,16,15209.33,Madrid,2022-04-15
CUST-02018,26,58.7,11,Hogar,0.79,12,1316.83,Bilbao,2018-10-15
CUST-02019,148,337.49,68,Electrónica,0.15,9,31868.12,Málaga,2018-02-05
CUST-02020,90,364.96,33,Belleza,0.81,20,9890.46,Sevilla,2023-03-22
CUST-02021,33,392.92,298,Belleza,0.497,0,12949.85,Sevilla,2019-04-14
CUST-02022,37,148.6,217,Ropa,0.935,17,3265.79,Murcia,2020-01-21
CUST-02023,34,117.83,13,Libros,0.259,2,4404.01,Zaragoza,2022-05-14
CUST-02024,37,495.2,27,Electrónica,0.422,11,15625.82,Valencia,2020-09-08
CUST-02025,72,44.25,306,Alimentación,0.619,14,3017.0,Sevilla,2023-05-29
CUST-02026,110,433.05,11,Juguetes,0.412,4,19713.21,Barcelona,2019-07-31
CUST-02027,82,141.61,81,Belleza,0.828,20,10193.46,Barcelona,2019-03-31
CUST-02028,64,43.44,8,Electrónica,0.616,12,3227.57,Bilbao,2021-03-01
CUST-02029,109,448.13,157,Belleza,0.623,11,34120.57,Murcia,2021-10-18
CUST-02030,73,221.21,88,Belleza,0.946,8,11814.35,Málaga,2018-08-06
CUST-02031,119,225.58,56,Libros,0.044,1,26635.74,Valencia,2022-06-21
CUST-02032,54,27.92,211,Electrónica,0.554,3,1062.0,Barcelona,2019-07-20
CUST-02033,42,220.55,21,Alimentación,0.544,16,3591.17,Barcelona,2022-01-28
CUST-02034,28,86.84,15,Alimentación,0.868,3,2861.37,Málaga,2021-12-13
CUST-02035,22,109.81,21,Alimentación,0.409,3,1260.7,Madrid,2020-08-04
CUST-02036,21,484.86,147,Belleza,0.361,16,11795.9,Sevilla,2020-10-04
CUST-02037,103,99.87,360,Deportes,0.197,0,8317.94,Bilbao,2019-01-08
CUST-02038,115,221.57,219,Belleza,0.596,15,8324.89,Málaga,2018-09-04
CUST-02039,51,499.88,102,Belleza,0.607,5,26521.97,Madrid,2023-02-27
CUST-02040,112,446.47,223,Libros,0.823,2,30898.39,Murcia,2018-05-12
CUST-02041,122,24.21,29,Hogar,0.98,12,1988.74,Sevilla,2018-07-25
CUST-02042,7,381.22,59,Belleza,0.051,18,1966.95,Bilbao,2020-08-15
CUST-02043,10,24.53,335,Libros,0.263,7,193.66,Barcelona,2023-04-13
CUST-02044,147,16.47,127,Libros,0.668,2,1416.34,Barcelona,2018-12-19
CUST-02045,129,33.38,301,Libros,0.298,19,4476.28,Madrid,2023-03-19
CUST-02046,58,329.29,101,Alimentación,0.463,14,17506.75,Zaragoza,2022-07-25
CUST-02047,143,378.7,52,Juguetes,0.411,12,62813.71,Zaragoza,2018-11-01
CUST-02048,74,476.98,248,Alimentación,0.48,8,18474.82,Sevilla,2022-08-29
CUST-02049,112,103.76,352,Belleza,0.967,18,9710.71,Valencia,2021-04-08
CUST-02050,4,47.49,135,Alimentación,0.165,13,201.99,Barcelona,2023-05-12
CUST-02051,55,241.63,263,Electrónica,0.461,17,14084.71,Valencia,2018-08-05
CUST-02052,15,422.9,338,Juguetes,0.665,0,5504.52,Barcelona,2021-09-14
CUST-02053,140,472.7,42,Ropa,0.235,19,53895.77,Bilbao,2021-05-04
CUST-02054,29,55.5,227,Hogar,0.963,17,1212.41,Murcia,2021-04-18
CUST-02055,19,485.7,204,Electrónica,0.894,9,7212.78,Bilbao,2018-11-26
CUST-02056,92,268.14,119,Alimentación,0.571,14,28992.53,Barcelona,2020-02-05
CUST-02057,139,98.7,13,Electrónica,0.26,1,9286.72,Murcia,2019-10-18
CUST-02058,47,423.43,194,Ropa,0.563,9,16639.65,Murcia,2018-07-07
CUST-02059,131,447.13,345,Hogar,0.817,8,59295.48,Barcelona,2021-05-13
CUST-02060,119,367.21,200,Hogar,0.579,15,39246.26,Zaragoza,2018-04-13
CUST-02061,91,126.23,60,Electrónica,0.259,2,11614.49,Bilbao,2020-05-17
CUST-02062,110,36.35,282,Belleza,0.642,5,2953.92,Barcelona,2021-10-12
CUST-02063,97,186.71,235,Belleza,0.581,20,11923.15,Sevilla,2019-08-23
CUST-02064,73,420.02,192,Juguetes,0.384,7,29076.86,Madrid,2023-04-01
CUST-02065,69,234.73,159,Electrónica,0.152,14,5028.22,Zaragoza,2021-02-22
CUST-02066,99,84.03,182,Ropa,0.58,7,8676.42,Málaga,2020-04-12
CUST-02067,1,258.73,293,Hogar,0.96,7,139.54,Bilbao,2020-03-30
CUST-02068,112,81.67,132,Electrónica,0.395,4,10899.02,Sevilla,2022-03-22
CUST-02069,109,25.7,32,Ropa,0.089,2,1381.06,Murcia,2022-08-27
CUST-02070,92,335.67,307,Deportes,0.64,5,37018.47,Barcelona,2022-11-24
CUST-02071,28,127.83,243,Juguetes,0.72,0,2174.59,Sevilla,2019-05-25
CUST-02072,83,284.8,48,Libros,0.401,0,26451.58,Madrid,2020-01-08
CUST-02073,127,85.15,63,Libros,0.616,13,6338.06,Bilbao,2018-03-06
CUST-02074,71,28.7,290,Libros,0.416,2,1473.34,Sevilla,2022-02-25
CUST-02075,133,76.49,132,Ropa,0.595,18,9946.38,Murcia,2021-07-15
CUST-02076,103,238.94,282,Electrónica,0.145,8,9146.8,Madrid,2019-07-09
CUST-02077,58,422.27,318,Ropa,0.185,12,21159.11,Zaragoza,2023-04-24
CUST-02078,138,314.44,127,Juguetes,0.699,18,28476.25,Bilbao,2021-06-20
CUST-02079,130,199.86,159,Libros,0.689,2,15448.62,Murcia,2021-04-19
CUST-02080,13,68.66,314,Belleza,0.135,19,813.65,Bilbao,2018-04-30
CUST-02081,64,353.04,195,Belleza,0.889,1,13921.3,Murcia,2018-05-25
CUST-02082,109,346.14,31,Ropa,0.227,19,29581.09,Murcia,2022-04-29
CUST-02083,108,167.48,210,Deportes,0.976,20,7473.66,Zaragoza,2020-11-20
CUST-02084,96,305.75,194,Belleza,0.486,1,9460.03,Bilbao,2021-09-05
CUST-02085,77,272.22,297,Hogar,0.25,1,11821.67,Bilbao,2020-02-10
CUST-02086,143,312.49,220,Libros,0.498,1,26551.88,Zaragoza,2020-06-11
CUST-02087,4,412.79,159,Hogar,0.315,11,1223.55,Bilbao,2020-06-26
CUST-02088,147,233.55,157,Electrónica,0.768,7,16240.98,Málaga,2020-11-03
CUST-02089,34,132.62,189,Juguetes,0.258,12,4907.22,Madrid,2022-05-24
CUST-02090,108,178.21,148,Hogar,0.054,12,16732.32,Valencia,2021-05-21
CUST-02091,14,19.44,345,Deportes,0.425,5,110.65,Málaga,2018-11-08
CUST-02092,116,222.67,244,Hogar,0.694,15,14969.73,Bilbao,2018-10-03
CUST-02093,100,28.46,40,Ropa,0.177,3,1090.22,Málaga,2023-02-09
CUST-02094,16,17.97,274,Juguetes,0.015,15,238.62,Bilbao,2020-03-22
CUST-02095,144,77.01,40,Alimentación,0.173,19,12134.41,Murcia,2020-01-04
CUST-02096,70,231.37,209,Electrónica,0.793,5,14167.11,Murcia,2020-05-20
CUST-02097,29,460.97,27,Hogar,0.204,8,6763.3,Barcelona,2022-04-05
CUST-02098,59,223.59,356,Belleza,0.589,12,14243.97,Murcia,2020-12-26
CUST-02099,142,184.92,325,Alimentación,0.169,8,30281.18,Madrid,2018-12-25
CUST-02100,32,340.8,355,Hogar,0.751,16,6454.69,Bilbao,2019-06-03
CUST-02101,13,30.25,219,Libros,0.254,20,248.02,Málaga,2021-08-28
CUST-02102,38,436.89,39,Belleza,0.111,6,7284.01,Murcia,2021-12-31
CUST-02103,138,313.17,251,Libros,0.682,19,41492.9,Murcia,2018-06-23
CUST-02104,102,385.62,124,Alimentación,0.664,20,34509.57,Murcia,2022-03-01
CUST-02105,44,29.89,284,Alimentación,0.539,5,1364.72,Valencia,2023-01-13
CUST-02106,4,332.7,31,Belleza,0.801,2,1125.95,Murcia,2020-03-03
